model_name,biomarker_set,accuracy,precision,recall,f1,AUC
logistic_regression,zhao,0.9481231231231231,0.9388636363636363,0.9640925844021819,0.9532062491962062,0.9879554653245315
neural_network,zhao,0.9641891891891892,0.9483633576568359,0.9815122377622376,0.9638786091595446,0.9619191789668132
xgboost,zhao,0.9478978978978979,0.9193133814929482,0.9826890756302522,0.9512561622461192,0.9858589798359535
knn,zhao,0.9537537537537537,0.9328517316017317,0.9759019607843136,0.9575906545107049,0.9913493174464888
decision_tree,ponti,0.9232732732732731,0.8914429375869342,0.9314594474153297,0.8890463473072169,0.9213601216464993
logistic_regression,ponti,0.9286036036036037,0.9275888250036856,0.9165102707749767,0.9287771641119082,0.9864544291946252
neural_network,ponti,0.9644144144144144,0.9499741108564639,0.977345537757437,0.9611022423522423,0.9691319009632376
xgboost,ponti,0.9206456456456455,0.9001621801606658,0.9432403870639166,0.9298848160742207,0.9758386612830977
knn,ponti,0.9152402402402403,0.9226209085032615,0.8929163161400003,0.89590515822909,0.9707999888995117
decision_tree,semiz,0.9153903903903904,0.9192245315071401,0.9236006683375104,0.9178789538365217,0.9282438779937812
logistic_regression,semiz,0.9371621621621621,0.9219267866636288,0.937006019006793,0.929829111798034,0.9887007593441417
neural_network,semiz,0.9701951951951951,0.9529872642837038,0.9888544891640866,0.969869811380847,0.9707420512064475
xgboost,semiz,0.94009009009009,0.9255962870978351,0.9826044891640867,0.9475281933209393,0.9896273599408275
knn,semiz,0.9261261261261261,0.940740293418312,0.900329632527775,0.9210080357370998,0.9793500364820249
decision_tree,zhao,0.929129129129129,0.9103439153439155,0.9621626984126983,0.9269492005676214,0.9497195132681739
logistic_regression,zhao,0.9533033033033034,0.9297972495340916,0.9735662686127082,0.9493032328548099,0.9884079467504012
neural_network,zhao,0.955930930930931,0.9516615067079464,0.9588235294117646,0.9498985328397094,0.9569064483847765
xgboost,zhao,0.9532282282282283,0.9201035923141185,0.9758479532163744,0.9456269940617146,0.9825144746893972
knn,zhao,0.9561561561561561,0.9342650831915874,0.9783625730994153,0.9416283472693341,0.9906321701104606
decision_tree,ponti,0.9126876876876876,0.8965989729225023,0.9307987437399202,0.913993796505738,0.8951517579502501
logistic_regression,ponti,0.9265765765765765,0.926343984962406,0.918503512741129,0.9292735342977279,0.9868790613411356
neural_network,ponti,0.9698198198198197,0.9459007733528194,0.9949999999999999,0.9693603078670497,0.9707849168375484
xgboost,ponti,0.9315315315315316,0.908113161863936,0.9447327048148155,0.925067779523487,0.9774795000846342
knn,ponti,0.9231231231231231,0.9177819548872181,0.9015622389306598,0.9111476317945556,0.9759493987559045
decision_tree,semiz,0.917942942942943,0.902179563212845,0.9374404761904762,0.915753881728574,0.9208210563774134
logistic_regression,semiz,0.9372372372372373,0.9096284829721363,0.9500267379679144,0.9392955518044712,0.9864428562493577
neural_network,semiz,0.9728228228228228,0.9550951974992895,0.9888888888888889,0.9709505772005773,0.9740380059172965
xgboost,semiz,0.9481981981981982,0.9270898795047403,0.9654960317460317,0.9468193372959857,0.9861372773014929
knn,semiz,0.9260510510510509,0.9283936651583712,0.8862481962481962,0.9060113673884092,0.9784878887701443
decision_tree,zhao,0.9343843843843842,0.9127660049527057,0.9588439849624061,0.9285684339610485,0.9555079053932787
logistic_regression,zhao,0.9512762762762762,0.9280323537831278,0.9716555258467023,0.9469627368537106,0.9900292283288608
neural_network,zhao,0.9564564564564565,0.9473306595365418,0.9633268692092221,0.952246444257535,0.9557455148051124
xgboost,zhao,0.9481981981981982,0.9224739838727253,0.9663802733214497,0.93803332867849,0.9829574176154384
knn,zhao,0.9565315315315314,0.9364682539682541,0.9789473684210528,0.9542991447621916,0.9921226509340657
decision_tree,ponti,0.9155405405405406,0.8904696299572461,0.9475068105045222,0.8936860706860706,0.9354657779539115
logistic_regression,ponti,0.9263513513513514,0.9238310627281215,0.917963337831759,0.9205059239097059,0.9821752255527411
neural_network,ponti,0.9563063063063062,0.9275068105045221,0.9830701754385964,0.9536145562007631,0.9578623920686782
xgboost,ponti,0.9262762762762762,0.9115954279638491,0.9375543900543899,0.930593830288952,0.9813657068082687
knn,ponti,0.9237237237237238,0.9271509209744504,0.8995807453416148,0.9159107803532143,0.9802881833658184
decision_tree,semiz,0.929129129129129,0.9146914623679667,0.9447354415450391,0.9260719718038459,0.9428179427294945
logistic_regression,semiz,0.9400150150150148,0.9257999108734403,0.9430939648586708,0.9336242042356211,0.9839449884592906
neural_network,semiz,0.9728978978978979,0.9587171893929195,0.9903890160183065,0.9736554319163014,0.9737930877919435
xgboost,semiz,0.9537537537537537,0.9252000018161345,0.9607383040935673,0.9422026017630258,0.9898836418625422
knn,semiz,0.9316816816816816,0.9224708216619982,0.9061456790954369,0.9196898250859352,0.9798424406237229
decision_tree,zhao,0.9288288288288289,0.9131297446514838,0.948409090909091,0.921239175953415,0.955077148084114
logistic_regression,zhao,0.9509759759759758,0.9414035087719299,0.9710014619883042,0.9486391851802946,0.9893187193138818
neural_network,zhao,0.9643393393393392,0.9447703745529832,0.9834144116752814,0.9628863541934913,0.9650670026549182
xgboost,zhao,0.9507507507507507,0.9181663502027952,0.963764619883041,0.9469204653655872,0.9867202148890746
knn,zhao,0.962087087087087,0.9262324929971989,0.9754044201412622,0.9554335480351266,0.988390905465924
decision_tree,ponti,0.8933183183183182,0.8945562435500516,0.909735468088544,0.8953946332039638,0.9198133174075707
logistic_regression,ponti,0.928978978978979,0.9292959964012596,0.9200501867413632,0.9195667102145997,0.9808729544449358
neural_network,ponti,0.9590840840840839,0.9406781436657597,0.9770384294068505,0.9573718195066799,0.960008781423255
xgboost,ponti,0.9290540540540541,0.9059314954051796,0.9543438375350138,0.9260637022686359,0.9777031284848622
knn,ponti,0.9207207207207206,0.9171539309503706,0.9258038366861896,0.9031981822403518,0.9709739560106365
decision_tree,semiz,0.9126126126126127,0.9035663914688683,0.9179220109096271,0.9144000071614411,0.9361088176477473
logistic_regression,semiz,0.9426426426426426,0.9290739556692242,0.9482458597474078,0.9299781394789136,0.9863211039989613
neural_network,semiz,0.9753003003003002,0.9603186274509804,0.9887499999999999,0.9736558722042595,0.9762790514756627
xgboost,semiz,0.9562312312312311,0.9366113426215728,0.9718796992481202,0.9280004988504629,0.9890543152849866
knn,semiz,0.906981981981982,0.9462908496732026,0.893562091503268,0.9231440436955767,0.970359661408423
decision_tree,zhao,0.929129129129129,0.9180314336506287,0.9639682539682539,0.9387245048154839,0.9411982803488221
logistic_regression,zhao,0.9506756756756756,0.9276042131019248,0.9685808724710325,0.9512111309983238,0.9860633883182903
neural_network,zhao,0.962012012012012,0.9472630718954248,0.9746549707602339,0.959205952633487,0.9655577076749846
xgboost,zhao,0.9482732732732732,0.9164477352712648,0.968640350877193,0.9433683721715637,0.9821934553079741
knn,zhao,0.9563813813813813,0.9381885864393604,0.9670343137254902,0.9563663170981911,0.9913332350484053
decision_tree,ponti,0.9018018018018019,0.9098582239913509,0.9188902179691654,0.8862443374140054,0.927873799919366
logistic_regression,ponti,0.9265015015015013,0.9278689370485036,0.9162575947444369,0.9227974781200586,0.9811015695690617
neural_network,ponti,0.9641141141141141,0.941770202020202,0.9832236842105264,0.9588391708034566,0.9665781747921841
xgboost,ponti,0.9287537537537538,0.9205982424867875,0.9344883040935672,0.9277839880426088,0.9791729929832999
knn,ponti,0.9260510510510509,0.9317543859649124,0.8773074229691877,0.9137787155373364,0.9751374708633425
decision_tree,semiz,0.901951951951952,0.9271284829721363,0.9167149826437753,0.9191496334739935,0.9451534358958893
logistic_regression,semiz,0.9372372372372372,0.918640350877193,0.9523575036075036,0.9347403784251295,0.9892152983003408
neural_network,semiz,0.9783783783783784,0.9626984126984126,0.9941176470588236,0.9773376623376624,0.9796850861556743
xgboost,semiz,0.9563063063063064,0.9433705347127409,0.9721590909090908,0.9453196132679418,0.9886500531632111
knn,semiz,0.9236486486486486,0.9295074473170448,0.865130410992068,0.9202830900656988,0.9760945091452646
decision_tree,zhao,0.9371621621621621,0.919769820971867,0.9550000000000001,0.931058136738361,0.9451909371588163
logistic_regression,zhao,0.9536036036036035,0.9293217893217893,0.9665277777777778,0.9475968579064554,0.991328758047508
neural_network,zhao,0.9673423423423422,0.9405982905982906,0.9944444444444445,0.9659741674447556,0.9680140692640693
xgboost,zhao,0.9509759759759759,0.9170140446928373,0.9779721362229102,0.9485800275686576,0.9850290887083301
knn,zhao,0.9535285285285285,0.9251554980966745,0.9788758581235697,0.9553997354064773,0.9931786958204334
decision_tree,ponti,0.9153903903903904,0.8941927680162974,0.9296242475909995,0.9253138603602998,0.916729092738187
logistic_regression,ponti,0.926051051051051,0.9175566366897636,0.9193213425721165,0.9164234960677904,0.9845036730107063
neural_network,ponti,0.9592342342342342,0.9366714748100197,0.9821878224974201,0.9575219160608155,0.9609677435567529
xgboost,ponti,0.9263513513513513,0.9114602636112934,0.9458221925133689,0.91772897138907,0.9790857738322909
knn,ponti,0.9182432432432431,0.9247222222222222,0.9183338986434961,0.9053466887785963,0.9745571049392643
decision_tree,semiz,0.9237237237237237,0.9195625092142119,0.8893790849673202,0.9273215237365167,0.9356506992749253
logistic_regression,semiz,0.9402402402402403,0.9265656902437088,0.9479254664959335,0.9326797307930091,0.986763981987781
neural_network,semiz,0.9728228228228227,0.962433550431262,0.982638888888889,0.9714217551371253,0.9724060457516339
xgboost,semiz,0.948048048048048,0.9314960306291576,0.9704166666666667,0.9509898340012679,0.986938831453634
knn,semiz,0.9097597597597599,0.9309273182957394,0.8911151821175041,0.9133419673108893,0.9773384622987951
decision_tree,zhao,0.9398648648648649,0.9117432060543516,0.9414347992908365,0.9291517367379436,0.9485696359883666
logistic_regression,zhao,0.9537537537537537,0.9337760577915375,0.9690523031955257,0.9478953840464138,0.9880817161615664
neural_network,zhao,0.9646396396396396,0.9473124098124099,0.9838888888888888,0.9641653951553522,0.9652756464904803
xgboost,zhao,0.9478228228228227,0.9282588057759682,0.9780701754385965,0.9466293596597193,0.9868753001706756
knn,zhao,0.9561561561561562,0.9266725484660266,0.9704010025062656,0.9501273390904208,0.9891930205269821
decision_tree,ponti,0.8992492492492493,0.89777031477967,0.876519314019314,0.9093120545706753,0.9171993425582177
logistic_regression,ponti,0.9292042042042044,0.9265278392058578,0.9143161211853164,0.9222230205758624,0.9847715358448073
neural_network,ponti,0.9644144144144144,0.9473413926974299,0.9739495798319329,0.9601306730718496,0.9645881167112155
xgboost,ponti,0.9262762762762762,0.9033384816937449,0.9471376811594203,0.9136739949268081,0.9787810511473689
knn,ponti,0.9155405405405406,0.9231367188023535,0.903409090909091,0.9112959700009036,0.9697155764986645
decision_tree,semiz,0.9207207207207206,0.9071031746031745,0.886468253968254,0.9018152226547009,0.9191434472119541
logistic_regression,semiz,0.9397897897897897,0.9326190476190476,0.947551862052636,0.9278913406579381,0.9855253397655359
neural_network,semiz,0.9781531531531531,0.9664589783281734,0.9904761904761905,0.977593929368123,0.9799991288381381
xgboost,semiz,0.956081081081081,0.9354878867262769,0.9607702020202019,0.9505745778646115,0.9889593089897009
knn,semiz,0.9128378378378377,0.9305523234934998,0.8892014885699095,0.9044489332317351,0.9813606660713017
decision_tree,zhao,0.9456456456456456,0.9150449653545628,0.9528898225957049,0.9208526662452808,0.9592527120497323
logistic_regression,zhao,0.9536786786786786,0.9310104839037064,0.96765873015873,0.9506918692630755,0.9901562833460715
neural_network,zhao,0.9725975975975976,0.9516866147679514,0.9944444444444445,0.9720777438519376,0.9727902017890576
xgboost,zhao,0.9425675675675675,0.9181390977443609,0.9833333333333334,0.9500545114856449,0.9869221825179053
knn,zhao,0.9619369369369368,0.9361887338667524,0.9760576923076923,0.9579448403871146,0.9922581157065806
decision_tree,ponti,0.8961711711711711,0.89439025029128,0.9341753671165437,0.8876077724217317,0.9177487785972271
logistic_regression,ponti,0.9262762762762762,0.9198182491742865,0.914877216436814,0.9148345830016578,0.9869013996481101
neural_network,ponti,0.9645645645645644,0.9413317384370016,0.9889855072463767,0.9630379844956003,0.9668637211489546
xgboost,ponti,0.9286786786786786,0.9169549486461251,0.9627933749257279,0.9163631222741697,0.9801579486570458
knn,ponti,0.9072822822822821,0.9270816133470932,0.9095144277806817,0.9087117562404506,0.9780116564646084
decision_tree,semiz,0.9042042042042041,0.9058720330237359,0.9290177675781391,0.9069769266683968,0.9386702134827305
logistic_regression,semiz,0.9399399399399397,0.9230036264904686,0.9475034790630767,0.9368539820217837,0.9848530136114266
neural_network,semiz,0.9808558558558558,0.9712249827467219,0.9941176470588236,0.9820029970029971,0.9793954248366014
xgboost,semiz,0.9481231231231231,0.9227057462661179,0.9625116713352007,0.9490145670633474,0.9881756824710116
knn,semiz,0.9044294294294295,0.9264889788573999,0.8913179688351314,0.8939457652979892,0.9813118862681949
decision_tree,zhao,0.9315315315315313,0.9106944444444445,0.952953462086589,0.9187460336069583,0.9462582335964689
logistic_regression,zhao,0.9566066066066068,0.9392857757137942,0.9699019607843138,0.9426183517804585,0.9901356632942031
neural_network,zhao,0.9617867867867866,0.9416666666666667,0.9845938375350141,0.9607439550683152,0.9647416174707869
xgboost,zhao,0.9508258258258258,0.9246503074220465,0.9669230769230769,0.945746943115364,0.9869917560845849
knn,zhao,0.950900900900901,0.9299822751843212,0.9727838827838827,0.9526097909151622,0.9921670831150573
decision_tree,ponti,0.9123123123123124,0.9031904352956985,0.9436842105263157,0.9178930320985905,0.9201496541599095
logistic_regression,ponti,0.9290540540540538,0.9253120782726046,0.9109342373312961,0.9229531677417938,0.9828885256699186
neural_network,ponti,0.9512012012012013,0.9352357162960878,0.9554694428378638,0.9436017302480717,0.9506071961664068
xgboost,ponti,0.9290540540540541,0.9044573834318417,0.9562938596491228,0.9149050710651698,0.9764083951268254
knn,ponti,0.9126126126126126,0.9184762318005353,0.9193360238832374,0.9105656336330654,0.973152441598649
decision_tree,semiz,0.9315315315315316,0.9013383838383839,0.9388293650793651,0.9253541803541804,0.9325791014727782
logistic_regression,semiz,0.940015015015015,0.9209880092387832,0.948053623363221,0.9411586863534899,0.9876500999860133
neural_network,semiz,0.97012012012012,0.9574956622325044,0.9800000000000001,0.9682250101560447,0.9666339267887254
xgboost,semiz,0.950900900900901,0.9353641768859161,0.9717857757137942,0.9481940340660623,0.9841468111183922
knn,semiz,0.9313813813813814,0.944896455883298,0.8797362609011217,0.9106046061218473,0.9829643995532743
decision_tree,zhao,0.9181681681681682,0.9146333433919247,0.9541731166150671,0.9344964144464303,0.9405228150093992
logistic_regression,zhao,0.9481231231231231,0.928798551249083,0.9664459723283253,0.9410488982507695,0.9900280290744687
neural_network,zhao,0.9753753753753754,0.9605503955968352,0.987450980392157,0.9734784364196128,0.9759498009730209
xgboost,zhao,0.9481981981981982,0.920208442228566,0.9724749373433583,0.9489216548289754,0.9877332117057348
knn,zhao,0.9563813813813813,0.9395307676499629,0.9753676470588235,0.9533202160875565,0.9898614218257886
decision_tree,ponti,0.9012762762762764,0.92422234935164,0.9288484412903918,0.9167692510198503,0.9289019948489763
logistic_regression,ponti,0.925975975975976,0.9268318467737974,0.9136154110767114,0.9177358916670251,0.9855851033927658
neural_network,ponti,0.9728978978978979,0.9497227918280549,1.0,0.9735732435732436,0.9734451324389404
xgboost,ponti,0.9342342342342341,0.9170115853358889,0.9430969134065108,0.9263764056963695,0.9818158140192356
knn,ponti,0.9207207207207206,0.914578173374613,0.910075910931174,0.9147268327415388,0.9776350241244574
decision_tree,semiz,0.9232732732732734,0.9044754432873627,0.948756105006105,0.9141162611153139,0.9303773893041178
logistic_regression,semiz,0.9397147147147147,0.9228508771929824,0.9373091820460242,0.9354125100905287,0.9882888786384658
neural_network,semiz,0.9754504504504503,0.954499914000688,0.99375,0.9730386392886393,0.9774127079061289
xgboost,semiz,0.9535285285285285,0.9384050403787245,0.9665634674922601,0.9532595013082817,0.9874049051438757
knn,semiz,0.9204954954954957,0.9479616320212296,0.8729011867905057,0.8959284685692867,0.9730024835247612
decision_tree,zhao,0.9233483483483484,0.8994974736306005,0.9558257531941743,0.9227590830048644,0.9471560180918775
logistic_regression,zhao,0.9509759759759758,0.9311624649859944,0.9690382819794585,0.9437432667198911,0.9897937962847229
neural_network,zhao,0.9673423423423424,0.9446591115469835,0.9856410256410257,0.964025974025974,0.9665001665001665
xgboost,zhao,0.9536786786786784,0.9220916875522139,0.9884868421052632,0.9413066813976076,0.983080935232638
knn,zhao,0.9563063063063062,0.9351878023936848,0.9826797385620916,0.9533814746586569,0.9915653588640572
decision_tree,ponti,0.8991741741741741,0.9034555137844611,0.9039194186446509,0.8942695244286432,0.90590137409759
logistic_regression,ponti,0.9316066066066065,0.924702380952381,0.9218055555555555,0.9180033615435127,0.9864391841913772
neural_network,ponti,0.9535285285285285,0.9418494152046784,0.9676003734827263,0.9532769112180877,0.954955157501597
xgboost,ponti,0.9319069069069068,0.9095482604770531,0.943702147525677,0.9296540275759486,0.9792390596589513
knn,ponti,0.9155405405405406,0.9173850304285087,0.8853676470588235,0.8987586720767531,0.9784194821222011
decision_tree,semiz,0.9317567567567566,0.9190144478844168,0.887313258636788,0.91344450264654,0.9353827370679193
logistic_regression,semiz,0.9397897897897899,0.9227988930125827,0.9509505772005772,0.9379404908816673,0.9866680981270765
neural_network,semiz,0.9783033033033034,0.9547799422799423,1.0,0.9762578126824131,0.9793333333333333
xgboost,semiz,0.94496996996997,0.9270071861403132,0.9789880952380953,0.9549177417463902,0.9877087556513834
knn,semiz,0.925975975975976,0.9403924876293297,0.9070638718007139,0.9100426690426691,0.978089307896648
decision_tree,zhao,0.9428678678678679,0.9099833983936826,0.9693650793650793,0.9279147298470753,0.950573437409254
logistic_regression,zhao,0.9512012012012011,0.9429752777957449,0.9718452380952382,0.9528849270281494,0.9891298717089958
neural_network,zhao,0.9700450450450451,0.949899794776797,0.9880701754385965,0.9681825123251269,0.9706797172443625
xgboost,zhao,0.9451951951951953,0.9289490437323253,0.9824509803921568,0.9402423152160587,0.986654229756704
knn,zhao,0.9588588588588589,0.9373272195640616,0.9724929748613957,0.9518712385175799,0.9913914918262183
decision_tree,ponti,0.9045795795795796,0.9140315652699552,0.914733893557423,0.9279192797170838,0.9138489578447009
logistic_regression,ponti,0.9237237237237237,0.9219256358536544,0.9301127819548872,0.9217311126613452,0.9806992901212135
neural_network,ponti,0.9646396396396396,0.9287938294486956,0.9916666666666666,0.9577115497115498,0.9673466183574879
xgboost,ponti,0.9234984984984985,0.9125305999245965,0.9371621434121435,0.9169644715519896,0.9842195258397529
knn,ponti,0.9207957957957957,0.9210049033988998,0.893704481792717,0.9127233841870274,0.9772727170387604
decision_tree,semiz,0.9126876876876876,0.9155473856209151,0.9095381756821721,0.9205528152588294,0.9105442507904143
logistic_regression,semiz,0.9345345345345344,0.9212060733384263,0.9293521347933111,0.9398446776319928,0.9875779338205094
neural_network,semiz,0.9807807807807807,0.9630625136817086,1.0,0.9809149409149409,0.9809596908939013
xgboost,semiz,0.9535285285285287,0.9362116368286445,0.9671878224974201,0.9445910244139984,0.9908824116310264
knn,semiz,0.9261261261261261,0.9327484387817204,0.869363719934961,0.9025054428909417,0.9771617692354276
decision_tree,zhao,0.9451201201201203,0.9101820728291317,0.9536428483796906,0.9272572021210859,0.9565992785272004
logistic_regression,zhao,0.9509759759759758,0.9277701160208899,0.9672128851540617,0.9523733274083905,0.9888196524622608
neural_network,zhao,0.9674924924924925,0.9493571340939763,0.982638888888889,0.9650402034006038,0.9684166872317196
xgboost,zhao,0.9535285285285285,0.9250099681020734,0.9752380952380951,0.9375745246712988,0.9844389022665597
knn,zhao,0.9534534534534533,0.9399404761904762,0.9780451127819549,0.9567646989476802,0.9910389066034846
decision_tree,ponti,0.9177927927927929,0.8970320855614974,0.8996482628138974,0.9075110130352065,0.9168103081033937
logistic_regression,ponti,0.929129129129129,0.9211034085640358,0.9317702356982543,0.9240896485715225,0.9847143788229313
neural_network,ponti,0.9645645645645644,0.9462009803921569,0.9833333333333334,0.9629808105894073,0.9652415312043962
xgboost,ponti,0.9262012012012011,0.9083941311078207,0.9429040975364507,0.9248643305832529,0.9814381574650455
knn,ponti,0.9126876876876876,0.921624097007224,0.8930328243083997,0.9054347825121585,0.9769233625533766
decision_tree,semiz,0.9292792792792793,0.8881486190967616,0.9280816133470932,0.9011452648695482,0.9273877710799319
logistic_regression,semiz,0.9398648648648648,0.9258320991873623,0.943888888888889,0.9353803345693888,0.987290495752957
neural_network,semiz,0.9673423423423422,0.9468011638120334,0.9666666666666666,0.9554298531342793,0.9634252392344497
xgboost,semiz,0.9478228228228229,0.9313200280112046,0.9688439849624061,0.9415790895937954,0.9888754646518771
knn,semiz,0.9262012012012013,0.9183415750915751,0.8717105263157896,0.9256703706441141,0.9766985630944861
decision_tree,zhao,0.9396396396396396,0.9267171717171718,0.9394736842105262,0.9233301120624458,0.9387410775713795
logistic_regression,zhao,0.9481981981981982,0.9389327485380118,0.9707936507936508,0.943851755091144,0.9892964493357633
neural_network,zhao,0.9700450450450451,0.9563445154776424,0.9835497835497836,0.9690037628747307,0.9711347951565343
xgboost,zhao,0.9453453453453454,0.9192251461988304,0.9580065359477125,0.9263443092854857,0.9818848808761089
knn,zhao,0.9481981981981982,0.936082440950862,0.9662602281395187,0.9488227431323407,0.9915548577884105
decision_tree,ponti,0.921021021021021,0.896292616911812,0.9258211091454125,0.8806362463263392,0.9249507423784245
logistic_regression,ponti,0.9287537537537537,0.9331848852901483,0.9206155045056648,0.9205922657513843,0.9844203528239905
neural_network,ponti,0.9593843843843844,0.9406134453781512,0.9766666666666666,0.9575014464586211,0.9589215916933309
xgboost,ponti,0.9262012012012011,0.9102909345556404,0.9365371762740183,0.9208786892060651,0.9771687500801235
knn,ponti,0.9181681681681682,0.9199210721077729,0.9201400560224089,0.9191947235631446,0.9731113780010838
decision_tree,semiz,0.9231981981981983,0.8858911985846971,0.9193038746599118,0.9248491377903143,0.9367734219553947
logistic_regression,semiz,0.9398648648648649,0.9239658135981665,0.9388478889531522,0.9339752252252251,0.9846954609456292
neural_network,semiz,0.9781531531531533,0.9558412055780476,0.9949999999999999,0.9742759132759131,0.9808128654970762
xgboost,semiz,0.9508258258258258,0.9235930065806228,0.962797619047619,0.9458485700719159,0.9874183274216366
knn,semiz,0.9292792792792793,0.9345229117287941,0.8690780873753011,0.9020031073994488,0.9811549707602338
decision_tree,zhao,0.9236486486486488,0.9166882446758609,0.9347286721706226,0.9373223090412438,0.950314754811154
logistic_regression,zhao,0.9535285285285285,0.9255912055780477,0.9716071428571429,0.948216939161524,0.9901013459941759
neural_network,zhao,0.9782282282282282,0.9566334498834499,1.0,0.9772814839761216,0.9777615864527629
xgboost,zhao,0.950900900900901,0.9214805563373675,0.9814285714285715,0.947050650685638,0.9854454317612212
knn,zhao,0.9617867867867866,0.9311465495289026,0.9723571428571429,0.9589369889369891,0.9900455666321418
decision_tree,ponti,0.9126126126126126,0.8923039215686275,0.9417366946778711,0.8966452091575918,0.9193333821419492
logistic_regression,ponti,0.9317567567567568,0.9210317932841153,0.9268715293134798,0.927835357545943,0.9824637324735546
neural_network,ponti,0.953978978978979,0.940655929038282,0.9693181818181819,0.9538439849624061,0.9552347725374041
xgboost,ponti,0.932057057057057,0.8997976190476191,0.9399667308955234,0.9180767278451055,0.9775132629346057
knn,ponti,0.9263513513513514,0.9184012113617376,0.915640203449801,0.9038564407516022,0.9776614347177063
decision_tree,semiz,0.9074324324324324,0.9181286549707603,0.9443217893217893,0.9049043295992203,0.9180797846477196
logistic_regression,semiz,0.93993993993994,0.9229209666322669,0.9455213414036944,0.9307928875815948,0.9876929681525972
neural_network,semiz,0.9671171171171171,0.940909090909091,0.9949999999999999,0.9657936507936509,0.9696941049146932
xgboost,semiz,0.9591591591591591,0.9355251039809864,0.9577591036414566,0.9532648249158668,0.990856091706711
knn,semiz,0.9288288288288289,0.9423185414516684,0.8862917786958707,0.9277187639205803,0.9759253842777449
decision_tree,zhao,0.9370870870870871,0.9378285955530539,0.9632198737794713,0.9342179728543343,0.9554076438267615
logistic_regression,zhao,0.9509759759759759,0.9295410628019324,0.9683941311078208,0.9505599209368256,0.9898333665603403
neural_network,zhao,0.9700450450450451,0.9429971988795518,0.9958333333333333,0.966902209455401,0.9749999999999999
xgboost,zhao,0.9454954954954955,0.9147111850773179,0.9668980142664354,0.9416548892284184,0.9835199481174713
knn,zhao,0.958933933933934,0.9346752533672038,0.963974358974359,0.9455535072716426,0.9897258541574525
decision_tree,ponti,0.8932432432432433,0.8718449197860962,0.9221391941391941,0.8954303140904496,0.9153983111803393
logistic_regression,ponti,0.9261261261261261,0.9215455541190835,0.9145299145299145,0.9168829503199897,0.984169997973224
neural_network,ponti,0.962087087087087,0.9382839105339107,0.9866666666666667,0.9604348703608329,0.9613744588744589
xgboost,ponti,0.9345345345345345,0.9181759225429301,0.9322764490411549,0.9238833190360094,0.97927892750543
knn,ponti,0.9153903903903903,0.9169906223358908,0.9010019658703868,0.9043631562999641,0.9787004480154634
decision_tree,semiz,0.9370870870870871,0.9138311018187177,0.9288629997453526,0.9091745496789387,0.9471884638767378
logistic_regression,semiz,0.9343843843843844,0.922124183006536,0.9440476190476191,0.9319036404802775,0.9864999396887942
neural_network,semiz,0.97012012012012,0.9452853948596982,0.9956521739130434,0.9682624018055502,0.9728756901311251
xgboost,semiz,0.9563813813813814,0.9335641887987425,0.9738403774587985,0.9463583946657957,0.9900932412968577
knn,semiz,0.9207957957957958,0.9449067702163676,0.8696804511278196,0.907871654207861,0.9799633533428626
decision_tree,zhao,0.9343093093093092,0.9058874547776149,0.9602777777777778,0.9292987263752444,0.9419090342587506
logistic_regression,zhao,0.9535285285285285,0.9343274475782216,0.9635567721751933,0.9456095713250688,0.9906403382536821
neural_network,zhao,0.9642642642642641,0.9447922502334267,0.984092584402182,0.9630102666940346,0.9663030618425861
xgboost,zhao,0.9451201201201203,0.9244289118809579,0.9767813765182186,0.948539963376059,0.9876379371542667
knn,zhao,0.9590090090090089,0.9288328664799252,0.9780701754385965,0.959612857373893,0.9937751436300198
decision_tree,ponti,0.9125375375375375,0.9147825540472599,0.9346636509121368,0.9013994676494675,0.9234809494126445
logistic_regression,ponti,0.9235735735735735,0.9292959964012596,0.9169291209306689,0.920528071796155,0.9835326046478652
neural_network,ponti,0.9700450450450451,0.9476412622465255,0.9928571428571429,0.9687263657541593,0.9698194241464702
xgboost,ponti,0.9316066066066068,0.9133694083694083,0.9371274619100707,0.934524239111757,0.977963026778564
knn,ponti,0.91509009009009,0.9181808632543926,0.8990754802024824,0.9161834441859671,0.975623557556994
decision_tree,semiz,0.9123873873873874,0.9084676510280225,0.9370401966454598,0.9077762968905241,0.9283524775651001
logistic_regression,semiz,0.9397147147147147,0.9182339229398053,0.9494205489213229,0.9379718962608525,0.9862790247678019
neural_network,semiz,0.9701951951951951,0.9553550853806609,0.9829545454545455,0.9681977610203416,0.9707071656413762
xgboost,semiz,0.9561561561561561,0.9372807017543859,0.9773015873015873,0.9588582273159997,0.9905850717479975
knn,semiz,0.906981981981982,0.9255211558307532,0.8993663341489428,0.896666866754984,0.9794703335879806
decision_tree,zhao,0.9346096096096096,0.9095175438596492,0.9232945344129554,0.9229859164217753,0.9591441351522871
logistic_regression,zhao,0.9535285285285285,0.9374791144527986,0.9665158527178986,0.9510893137105836,0.9902388001491262
neural_network,zhao,0.96996996996997,0.9521702931571353,0.9819444444444445,0.9660927776334107,0.9711541989030547
xgboost,zhao,0.9453453453453454,0.9236601470611768,0.9843557422969187,0.9406569413628804,0.9881011784697931
knn,zhao,0.959009009009009,0.9255873864697394,0.9719883040935672,0.9533340435384696,0.9898622897715011
decision_tree,ponti,0.9237237237237238,0.9079230496026162,0.9194711824123587,0.9120140468277965,0.9143973871224903
